,outward_code_x,dist_centres,distance,OrderID,WebsiteID,OrderDate,Status,PaymentOption,Courier,ProductsExVAT,DeliveryExVAT,DateDespatched,DeliveryCost,country,Weight_per_line,Volume_per_line_m3,Pallet_per_line,id,outcode,latitude,longitude
2231,NN8,Midlands,37.44,2276974,697190,2023-03-28 11:50:08.870,Dispatched,On Account,MFS,815.04,0.0,2023-04-19,39.15,United Kingdom,246.10000000000002,2.492834285714286,1.0380952380952382,1841,NN8,52.300831,-0.68593
2232,OX17,Midlands,24.64,2286267,697263,2023-04-06 10:54:38.583,Dispatched,On Account,MFS,257.09,0.0,2023-04-06,40.07,United Kingdom,28.7,1.104,1.0,1933,OX17,52.071036,-1.301101
2233,OX17,Midlands,24.64,2293758,697263,2023-04-17 13:13:53.453,Dispatched,On Account,DX Freight,111.28,0.0,2023-04-17,13.62,United Kingdom,26.400000000000002,1.07698,0.6547619047619048,1933,OX17,52.071036,-1.301101
2234,ST21,Midlands,44.12,2288989,697371,2023-04-11 17:27:41.493,Dispatched,Payment Gateway,DX Freight,267.47,0.0,2023-04-12,24.02,United Kingdom,53.379999999999995,0.239852,0.2195998445998446,2534,ST21,52.868,-2.259
2235,ST4,Midlands,49.24,2281872,697401,2023-04-03 08:50:45.367,Dispatched,On Account,DX Freight,279.45,0.0,2023-04-03,16.84,United Kingdom,34.5,1.8605,1.25,2536,ST4,52.995,-2.183
2236,DE13,Midlands,28.33,2297489,697452,2023-04-20 10:47:46.487,Dispatched,On Account,MFS,1430.64,0.0,2023-04-20,221.06,United Kingdom,923.2800000000001,5.6928149999999995,5.284652777777778,647,DE13,52.788188,-1.723433
2237,OX16,Midlands,24.44,2291445,697468,2023-04-13 15:39:08.203,Dispatched,Payment Gateway,DX Express,117.76,0.0,2023-04-13,6.77,United Kingdom,11.52,0.0014,0.006,1932,OX16,52.063471,-1.340093
2238,OX16,Midlands,24.44,2299016,697468,2023-04-21 14:08:13.147,Dispatched,Payment Gateway,MFS,348.74,0.0,2023-04-21,40.07,United Kingdom,170.37,1.64032,1.0773809523809523,1932,OX16,52.063471,-1.340093
2239,CV23,Midlands,11.18,2293802,697934,2023-04-17 13:31:41.477,Dispatched,On Account,DX Freight,124.2,0.0,2023-04-17,16.31,United Kingdom,33.95,0.24975000000000003,0.23809523809523808,586,CV23,52.365233,-1.298814
2240,LE5,Midlands,26.38,2293046,697937,2023-04-17 06:44:46.393,Dispatched,Payment Gateway,DX Express,47.62,7.18,2023-04-17,6.77,United Kingdom,11.29,0.06296500000000001,0.05873015873015873,1468,LE5,52.639082,-1.08484
2241,CV37,Midlands,15.77,2297860,698303,2023-04-20 13:25:36.713,Dispatched,Payment Gateway,DX Freight,138.39,0.0,2023-04-20,23.63,United Kingdom,52.58,0.5263599999999999,0.3214285714285714,594,CV37,52.180784,-1.708463
2242,LE7,Midlands,30.13,2275390,698387,2023-03-27 10:28:48.263,Dispatched,On Account,DX Freight,205.75,0.0,2023-03-27,22.67,United Kingdom,49.75,0.3489,0.25,1473,LE7,52.677164,-1.020786
2243,LE3,Midlands,19.66,2292516,698478,2023-04-14 15:38:32.297,Dispatched,Payment Gateway,DX Freight,334.55,0.0,2023-04-14,35.96,United Kingdom,85.0,0.569,0.5681818181818181,1465,LE3,52.601742,-1.247737
2244,B90,Midlands,11.14,2286790,698550,2023-04-06 15:27:00.903,Dispatched,On Account,DX Express,105.63,0.0,2023-04-06,7.1,United Kingdom,20.25,0.13240000000000002,0.09090909090909091,112,B90,52.397379,-1.824612
2245,DE7,Midlands,41.05,2283858,698683,2023-04-04 12:13:16.600,Dispatched,On Account,DX Freight,137.19,0.0,2023-04-04,19.48,United Kingdom,41.7,0.27036,0.21531100478468898,662,DE7,52.970977,-1.352887
2246,DE7,Midlands,41.05,2289501,698683,2023-04-12 11:06:51.567,Dispatched,On Account,DX Freight,109.8,0.0,2023-04-12,21.71,United Kingdom,48.0,0.3072,0.2631578947368421,662,DE7,52.970977,-1.352887
2247,DE7,Midlands,41.05,2298691,698683,2023-04-21 11:11:22.060,Dispatched,On Account,MFS,710.4,0.0,2023-04-21,39.15,United Kingdom,340.8,0.88296,0.5555555555555556,662,DE7,52.970977,-1.352887
2248,DY9,Midlands,23.41,2296464,699105,2023-04-19 12:51:09.200,Dispatched,On Account,DX Freight,151.8,0.0,2023-04-19,15.16,United Kingdom,31.0,1.1381,0.7,769,DY9,52.414482,-2.114541
2249,DE7,Midlands,41.05,2276291,699155,2023-03-27 16:38:41.283,Dispatched,On Account,MFS,2099.34,0.0,2023-03-28,76.73,United Kingdom,901.57,0.371838,1.2222222222222223,662,DE7,52.970977,-1.352887
2250,DE7,Midlands,41.05,2286896,699155,2023-04-06 16:22:57.710,Dispatched,On Account,DX Express,124.63,0.0,2023-04-06,6.79,United Kingdom,15.0,0.027011,0.025,662,DE7,52.970977,-1.352887
2251,DE7,Midlands,41.05,2286930,699155,2023-04-06 16:44:36.767,Dispatched,On Account,DX Freight,198.58,0.0,2023-04-06,26.44,United Kingdom,59.88,0.0868,0.05714285714285714,662,DE7,52.970977,-1.352887
2252,DE7,Midlands,41.05,2287749,699155,2023-04-11 08:48:56.693,Dispatched,On Account,DX Express,142.3,0.0,2023-04-11,6.77,United Kingdom,10.0,0.0365,0.1388888888888889,662,DE7,52.970977,-1.352887
2253,DE7,Midlands,41.05,2288934,699155,2023-04-11 16:50:13.947,Dispatched,On Account,DX Express,152.06,0.0,2023-04-12,6.77,United Kingdom,17.0,0.028812,0.025,662,DE7,52.970977,-1.352887
2254,TF1,Midlands,44.79,2299381,699430,2023-04-22 08:42:40.577,Dispatched,Paypal,DX Express,31.32,7.17,2023-04-24,6.76,United Kingdom,1.9,0.0,0.006060606060606061,2636,TF1,52.70311,-2.494334
2255,B98,Midlands,15.62,2287995,699807,2023-04-11 10:37:27.573,Dispatched,Payment Gateway,DX Freight,112.8,19.99,2023-04-11,19.01,United Kingdom,40.56,0.05655,0.058571428571428566,120,B98,52.308748,-1.905814
2256,DE5,Midlands,45.92,2293588,700143,2023-04-17 12:04:01.157,Dispatched,On Account,DX Freight,128.8,0.0,2023-04-17,10.92,United Kingdom,18.0,1.8816,1.0,657,DE5,53.048196,-1.405241
2257,ST18,Midlands,37.11,2296638,700151,2023-04-19 14:02:14.157,Dispatched,On Account,MFS,220.08,0.0,2023-04-19,39.15,United Kingdom,112.08,1.10928,1.0,2530,ST18,52.823328,-2.084043
2258,MK14,Midlands,39.92,2285040,700593,2023-04-05 10:55:42.320,Dispatched,Payment Gateway,DX Express,144.37,0.0,2023-04-05,6.79,United Kingdom,6.0,0.027,0.018518518518518517,1669,MK14,52.064174,-0.782128
2259,NG16,Midlands,46.27,2288429,701452,2023-04-11 13:34:27.760,Dispatched,Payment Gateway,DX Freight,241.84,0.0,2023-04-11,31.72,United Kingdom,73.74,0.41126999999999997,0.5445767195767196,1799,NG16,53.038356,-1.281711
2260,MK13,Midlands,39.73,2282118,701606,2023-04-03 10:24:38.553,Dispatched,Payment Gateway,DX Express,126.84,0.0,2023-04-03,7.43,United Kingdom,21.42,0.148784,0.12168710918710919,1668,MK13,52.056028,-0.796945
2261,NG12,Midlands,42.14,2279051,701664,2023-03-29 17:14:49.643,Dispatched,On Account,DX Express,115.08,0.0,2023-03-30,10.55,United Kingdom,31.279999999999998,0.0852,0.05633928571428571,1795,NG12,52.912365,-1.040657
2262,NG9,Midlands,39.73,2281493,701706,2023-04-01 13:01:44.680,Dispatched,On Account,DX Freight,168.96,0.0,2023-04-03,20.73,United Kingdom,44.4,0.2544,0.25,1822,NG9,52.931752,-1.241258
2263,OX15,Midlands,23.81,2278486,701737,2023-03-29 12:50:05.587,Dispatched,Payment Gateway,DX Express,38.48,7.21,2023-03-29,6.8,United Kingdom,11.2,0.06949,0.0625,1931,OX15,52.055152,-1.429983
2264,NG2,Midlands,41.48,2298621,701963,2023-04-21 10:32:24.380,Dispatched,Paypal,DX Express,46.17,7.17,2023-04-21,6.76,United Kingdom,9.58,0.016,0.015625,1803,NG2,52.931731,-1.132677
2265,LE8,Midlands,23.92,2288524,702626,2023-04-11 14:17:04.373,Dispatched,Paypal,DX Express,39.94,7.18,2023-04-11,6.77,United Kingdom,6.4,0.0429,0.045454545454545456,1474,LE8,52.559415,-1.064737
2266,NN8,Midlands,37.44,2279058,702734,2023-03-29 17:30:36.217,Dispatched,Payment Gateway,MFS,304.74,19.99,2023-03-30,42.65,United Kingdom,154.8,1.96128,1.0,1841,NN8,52.300831,-0.68593
2267,WV16,Midlands,39.87,2293563,702839,2023-04-17 11:52:04.467,Dispatched,On Account,DX Freight,278.76,0.0,2023-04-17,20.17,United Kingdom,43.239999999999995,0.131128,0.09722222222222221,2931,WV16,52.507071,-2.487783
2268,GL52,Midlands,38.97,2293841,702930,2023-04-17 13:49:50.643,Dispatched,Payment Gateway,DX Express,126.04,0.0,2023-04-17,12.37,United Kingdom,37.72,0.1538095238095238,0.052435686918445544,1027,GL52,51.916,-2.058
2269,CV47,Midlands,14.23,2291532,703072,2023-04-13 16:24:57.627,Dispatched,Payment Gateway,DX Express,127.73,0.0,2023-04-13,8.01,United Kingdom,23.66,0.1201547619047619,0.1277236652236652,596,CV47,52.2253,-1.358965
2270,WV13,Midlands,25.38,2279934,703141,2023-03-30 14:05:15.117,Dispatched,Payment Gateway,DX Express,114.47,0.0,2023-03-30,7.11,United Kingdom,20.71,0.0494047619047619,0.04186507936507937,2928,WV13,52.583947,-2.073161
2271,WV13,Midlands,25.38,2281279,703141,2023-03-31 16:11:27.137,Dispatched,Payment Gateway,DX Express,64.92,7.88,2023-03-31,7.43,United Kingdom,21.78,0.030000000000000002,0.027777777777777776,2928,WV13,52.583947,-2.073161
2272,TF10,Midlands,43.39,2283343,703200,2023-04-04 08:40:52.143,Dispatched,On Account,DX Freight,249.6,0.0,2023-04-04,26.83,United Kingdom,61.0,0.228,0.1111111111111111,2637,TF10,52.769,-2.385
2273,NN3,Midlands,31.33,2276600,703321,2023-03-28 09:29:20.890,Dispatched,Payment Gateway,DX Freight,241.06,0.0,2023-03-28,16.45,United Kingdom,34.0,0.4828,0.2125,1836,NN3,52.269154,-0.845762
2274,LE4,Midlands,26.36,2289775,703514,2023-04-12 13:04:54.537,Dispatched,Paypal,DX Freight,181.53,0.0,2023-04-12,34.41,United Kingdom,80.18,0.6279285714285714,0.5650793650793651,1466,LE4,52.664858,-1.125051
2275,LE10,Midlands,12.55,2284079,703601,2023-04-04 13:45:07.043,Dispatched,On Account,DX Express,87.36,9.51,2023-04-04,8.97,United Kingdom,26.81,0.146274,0.12962962962962962,1453,LE10,52.518598,-1.349618
2276,DE6,Midlands,40.31,2282234,703707,2023-04-03 11:12:11.047,Dispatched,Payment Gateway,DX Express,63.12,7.21,2023-04-03,6.8,United Kingdom,6.32,0.013200000000000002,0.006666666666666667,660,DE6,52.968585,-1.688596
2277,DE7,Midlands,41.05,2277645,703724,2023-03-28 16:18:42.320,Dispatched,On Account,DX Freight,109.73,0.0,2023-03-28,11.02,United Kingdom,12.55,1.0685,0.3183139534883721,662,DE7,52.970977,-1.352887
2278,DE7,Midlands,41.05,2283664,703724,2023-04-04 11:00:43.757,Dispatched,On Account,MFS,462.56,19.99,2023-04-05,42.65,United Kingdom,206.0,2.6054,1.0476190476190477,662,DE7,52.970977,-1.352887
2279,DE7,Midlands,41.05,2289290,703724,2023-04-12 09:34:25.597,Dispatched,On Account,MFS,1608.12,19.99,2023-04-14,121.64,United Kingdom,419.65999999999997,2.8496,2.3168498168498166,662,DE7,52.970977,-1.352887
2280,LE3,Midlands,19.66,2281170,703915,2023-03-31 15:07:21.060,Dispatched,On Account,DX Express,130.62,0.0,2023-03-31,6.8,United Kingdom,15.379999999999999,0.2594047619047619,0.035587301587301584,1465,LE3,52.601742,-1.247737
2281,CV33,Midlands,9.31,2283762,703949,2023-04-04 11:35:50.693,Dispatched,On Account,DX Express,108.9,0.0,2023-04-04,8.66,United Kingdom,25.9,0.05714285714285714,0.047619047619047616,590,CV33,52.262406,-1.49152
2282,B63,Midlands,21.93,2297708,704036,2023-04-20 12:11:07.560,Dispatched,Payment Gateway,DX Express,37.19,7.17,2023-04-20,6.76,United Kingdom,7.42,0.0196,0.028824255454690237,91,B63,52.450894,-2.071439
2283,WS12,Midlands,29.13,2298061,704350,2023-04-20 14:58:40.737,Dispatched,On Account,MFS,2158.21,0.0,2023-04-20,67.54,United Kingdom,645.65,1.542586,1.171875,2912,WS12,52.717575,-1.997868
2284,WS14,Midlands,20.78,2278142,704605,2023-03-29 10:36:29.557,Dispatched,Paypal,DX Freight,100.69,0.0,2023-03-29,16.45,United Kingdom,33.129999999999995,0.24975,0.15694444444444444,2914,WS14,52.646531,-1.819554
2285,WS14,Midlands,20.78,2299329,704605,2023-04-21 19:48:52.680,Dispatched,Paypal,DX Express,107.2,0.0,2023-04-24,6.76,United Kingdom,9.809999999999999,0.1343,0.3211111111111111,2914,WS14,52.646531,-1.819554
2286,NN17,Midlands,39.51,2298932,704657,2023-04-21 13:22:53.903,Dispatched,Payment Gateway,MFS,502.8,19.99,2023-04-21,42.65,United Kingdom,120.0,0.18225000000000002,0.20833333333333334,1832,NN17,52.528188,-0.649863
2287,NN8,Midlands,37.44,2293618,704971,2023-04-17 12:14:02.307,Dispatched,On Account,Split,444.73,19.99,2023-04-17,53.57,United Kingdom,164.04000000000002,1.624094285714286,2.106613756613757,1841,NN8,52.300831,-0.68593
2288,DY10,Midlands,26.73,2284714,704985,2023-04-05 07:30:02.780,Dispatched,Payment Gateway,DX Freight,117.35,0.0,2023-04-05,12.52,United Kingdom,23.18,0.360696,0.3425925925925926,757,DY10,52.374841,-2.194016
2289,LE4,Midlands,26.36,2296412,705041,2023-04-19 12:27:58.843,Dispatched,Payment Gateway,DX Freight,104.88,0.0,2023-04-19,19.4,United Kingdom,41.96,0.38732,0.2857142857142857,1466,LE4,52.664858,-1.125051
2290,CV9,Midlands,14.63,2277824,705120,2023-03-28 21:11:50.093,Dispatched,Paypal,DX Express,21.31,7.21,2023-03-29,6.8,United Kingdom,9.6,0.0524,0.041666666666666664,601,CV9,52.601777,-1.57812
2291,B13,Midlands,13.93,2283636,705215,2023-04-04 10:47:53.317,Dispatched,On Account,MFS,582.05,0.0,2023-04-04,34.46,United Kingdom,86.8,0.2372,0.268671679197995,48,B13,52.43701,-1.882258
2292,B13,Midlands,13.93,2288662,705215,2023-04-11 15:01:49.843,Dispatched,On Account,DX Freight,196.4,0.0,2023-04-11,19.4,United Kingdom,41.739999999999995,0.204872,0.24741161616161617,48,B13,52.43701,-1.882258
2293,NN6,Midlands,25.95,2288451,705271,2023-04-11 13:48:54.457,Dispatched,On Account,DX Express,119.52,0.0,2023-04-11,6.77,United Kingdom,15.36,0.048743999999999996,0.027777777777777776,1839,NN6,52.337401,-0.951797
2294,MK44,Midlands,49.31,2280120,705281,2023-03-30 15:20:11.817,Dispatched,Payment Gateway,DX Express,65.9,27.2,2023-03-30,6.8,United Kingdom,7.0,0.08,0.08,1682,MK44,52.201139,-0.435438
2295,MK44,Midlands,49.31,2294265,705281,2023-04-17 16:44:53.780,Dispatched,Payment Gateway,DX Express,65.9,27.17,2023-04-18,6.77,United Kingdom,7.0,0.08,0.08,1682,MK44,52.201139,-0.435438
2296,B6,Midlands,15.88,2291256,705315,2023-04-13 14:28:13.237,Dispatched,Payment Gateway,DX Express,40.07,7.18,2023-04-13,6.77,United Kingdom,8.4,0.03664,0.020833333333333332,87,B6,52.510131,-1.882424
2297,WV1,Midlands,26.96,2295540,705376,2023-04-18 16:06:42.027,Dispatched,Payment Gateway,DX Express,31.6,7.17,2023-04-18,6.76,United Kingdom,5.88,0.0092,0.013333333333333334,2924,WV1,52.585124,-2.115862
2298,NG1,Midlands,42.71,2293251,705723,2023-04-17 10:03:31.453,Dispatched,Payment Gateway,DX Express,24.14,7.18,2023-04-17,6.77,United Kingdom,8.76,0.05475,0.05,1792,NG1,52.955748,-1.148847
2299,MK42,Midlands,49.82,2296168,705857,2023-04-19 10:59:29.840,Dispatched,On Account,DX Freight,123.36,0.0,2023-04-19,22.48,United Kingdom,50.0,0.012544,0.08333333333333333,1680,MK42,52.118664,-0.469618
2300,DE21,Midlands,39.14,2283456,705884,2023-04-04 09:39:16.593,Dispatched,Payment Gateway,DX Freight,164.44,0.0,2023-04-04,10.97,United Kingdom,14.7,1.76745,0.9722222222222222,650,DE21,52.951351,-1.431864
2301,DE21,Midlands,39.14,2297238,705884,2023-04-20 08:38:19.063,Dispatched,Payment Gateway,DX Freight,243.26,0.0,2023-04-20,10.92,United Kingdom,19.22,0.727764,0.19484126984126982,650,DE21,52.951351,-1.431864
2302,LE5,Midlands,26.38,2275802,706195,2023-03-27 13:15:30.777,Dispatched,Payment Gateway,MFS,418.78,0.0,2023-03-27,39.15,United Kingdom,201.18,1.32855,0.885,1468,LE5,52.639082,-1.08484
2303,LE5,Midlands,26.38,2278988,706195,2023-03-29 16:32:20.337,Dispatched,Payment Gateway,DX Freight,108.03,0.0,2023-03-30,19.17,United Kingdom,40.82,0.26832,0.14444444444444443,1468,LE5,52.639082,-1.08484
2304,LE5,Midlands,26.38,2287478,706195,2023-04-10 13:22:04.203,Dispatched,Payment Gateway,DX Express,102.81,0.0,2023-04-11,7.41,United Kingdom,21.85,0.040464,0.04333333333333333,1468,LE5,52.639082,-1.08484
2305,LE5,Midlands,26.38,2292470,706195,2023-04-14 15:10:51.377,Dispatched,Payment Gateway,MFS,400.11,0.0,2023-04-14,39.15,United Kingdom,203.39,1.30077,0.8703174603174604,1468,LE5,52.639082,-1.08484
2306,NN12,Midlands,28.52,2295602,706260,2023-04-18 16:25:43.877,Dispatched,Paypal,DX Express,122.26,0.0,2023-04-18,6.76,United Kingdom,15.98,0.05795,0.14404761904761904,1827,NN12,52.152762,-1.009146
2307,B9,Midlands,13.65,2287040,706549,2023-04-07 09:59:20.207,Dispatched,Paypal,DX Freight,167.52,0.0,2023-04-12,23.73,United Kingdom,52.81,0.4067485714285714,0.3012987012987013,111,B9,52.47764,-1.851287
2308,WV4,Midlands,27.98,2286046,706615,2023-04-06 08:32:12.153,Dispatched,On Account,DX Express,24.47,7.2,2023-04-06,6.79,United Kingdom,4.85,0.0155,0.012345679012345678,2934,WV4,52.566276,-2.159403
2309,NN11,Midlands,19.77,2294406,706761,2023-04-17 21:51:16.707,Dispatched,Payment Gateway,DX Freight,175.61,0.0,2023-04-18,25.94,United Kingdom,58.199999999999996,0.624705,0.5222222222222223,1826,NN11,52.217508,-1.18785
2310,WR4,Midlands,29.5,2292501,706809,2023-04-14 15:29:12.033,Dispatched,On Account,DX Freight,431.9,0.0,2023-04-14,27.48,United Kingdom,62.4,0.15332,0.08272946859903381,2901,WR4,52.204644,-2.189375
2311,B63,Midlands,21.93,2277298,706856,2023-03-28 13:57:33.277,Dispatched,Paypal,DX Express,32.04,7.21,2023-03-28,6.8,United Kingdom,3.2,0.02256,0.018518518518518517,91,B63,52.450894,-2.071439
2312,B63,Midlands,21.93,2292745,706856,2023-04-15 11:22:16.723,Dispatched,Paypal,DX Express,92.16,9.16,2023-04-17,8.64,United Kingdom,25.44,0.122556,0.13779761904761906,91,B63,52.450894,-2.071439
2313,WR11,Midlands,25.3,2297574,706965,2023-04-20 11:16:49.167,Dispatched,Payment Gateway,DX Freight,50.6,32.22,2023-04-20,10.92,United Kingdom,17.2,0.21792,0.1111111111111111,2894,WR11,52.095021,-1.914364
2314,GL56,Midlands,28.52,2275426,707075,2023-03-27 10:42:44.527,Dispatched,Payment Gateway,MFS,467.3,0.0,2023-03-27,39.15,United Kingdom,126.43,1.0974285714285714,0.5095238095238095,1031,GL56,51.988847,-1.716892
2315,GL56,Midlands,28.52,2298471,707075,2023-04-21 09:06:43.133,Dispatched,Payment Gateway,MFS,443.63,0.0,2023-04-21,39.15,United Kingdom,121.25,1.086,0.5,1031,GL56,51.988847,-1.716892
2316,B3,Midlands,15.74,2295966,707096,2023-04-19 09:37:03.927,Dispatched,On Account,DX Express,36.3,7.17,2023-04-19,6.76,United Kingdom,4.8,0.012,0.020833333333333332,65,B3,52.480608,-1.903612
2317,GL54,Midlands,37.69,2289748,707149,2023-04-12 12:50:40.680,Dispatched,On Account,MFS,405.0,0.0,2023-04-12,39.15,United Kingdom,221.4,0.48600000000000004,0.375,1029,GL54,51.880284,-1.875728
2318,DE11,Midlands,26.43,2293323,707264,2023-04-17 10:34:09.233,Dispatched,"Cheque, BACS or pro-forma",DX Express,113.62,0.0,2023-04-17,12.37,United Kingdom,37.19,0.165,0.07977513227513228,645,DE11,52.77274,-1.542241
2319,NN14,Midlands,38.59,2277916,707487,2023-03-29 08:47:10.967,Dispatched,Payment Gateway,DX Express,83.25,9.19,2023-03-29,8.67,United Kingdom,26.0,0.17135,0.14761904761904762,1829,NN14,52.412694,-0.645936
2320,LE9,Midlands,17.7,2286311,708623,2023-04-06 11:18:35.507,Dispatched,Payment Gateway,DX Express,98.5,7.2,2023-04-06,6.79,United Kingdom,14.5,0.034999999999999996,0.02976190476190476,1476,LE9,52.578862,-1.275923
2321,DE75,Midlands,43.89,2299355,708977,2023-04-21 22:20:35.913,Dispatched,Paypal,DX Express,46.29,7.17,2023-04-24,6.76,United Kingdom,10.55,0.0791,0.08522727272727273,666,DE75,53.012576,-1.350302
2322,B65,Midlands,21.36,2290158,709133,2023-04-12 15:43:54.497,Dispatched,Payment Gateway,DX Express,151.42,0.0,2023-04-12,9.88,United Kingdom,29.02,0.08571428571428572,0.0580952380952381,93,B65,52.48484,-2.04352
2323,B45,Midlands,18.63,2283524,709219,2023-04-04 10:04:29.310,Dispatched,Payment Gateway,DX Freight,78.44,13.15,2023-04-04,11.74,United Kingdom,21.4,0.16271999999999998,0.19047619047619047,80,B45,52.383095,-2.002193
2324,B43,Midlands,18.8,2298546,709530,2023-04-21 09:55:01.317,Dispatched,Paypal,DX Freight,197.39,0.0,2023-04-21,26.71,United Kingdom,60.480000000000004,0.3072,0.47359307359307357,78,B43,52.548295,-1.924235
2325,NN10,Midlands,41.91,2275364,709664,2023-03-27 10:14:59.330,Dispatched,Payment Gateway,Split,479.02,19.99,2023-03-27,56.39,United Kingdom,164.94,4.26595,2.4583333333333335,1825,NN10,52.286755,-0.582408
2326,NN10,Midlands,41.91,2286816,709664,2023-04-06 15:42:02.967,Dispatched,Payment Gateway,Split,444.16,0.0,2023-04-06,52.83,United Kingdom,142.6,4.20085,2.363095238095238,1825,NN10,52.286755,-0.582408
2327,OX18,Midlands,43.04,2287255,710024,2023-04-08 17:26:10.167,Dispatched,Payment Gateway,DX Freight,117.42,0.0,2023-04-11,14.06,United Kingdom,27.7,0.29533,0.20712962962962964,1934,OX18,51.767526,-1.582311
2328,GL52,Midlands,38.97,2283795,710120,2023-04-04 11:49:27.757,Dispatched,Paypal,MFS,383.22,0.0,2023-04-04,39.15,United Kingdom,127.67,0.7160759999999999,0.5603849049501223,1027,GL52,51.916,-2.058
2329,CV3,Midlands,3.6,2295230,710502,2023-04-18 13:49:00.773,Dispatched,On Account,DX Freight,336.19,0.0,2023-04-18,28.64,United Kingdom,65.04,2.0267600000000003,1.1994047619047619,587,CV3,52.388827,-1.475226
2330,MK44,Midlands,49.31,2284424,710900,2023-04-04 15:55:30.120,Dispatched,On Account,DX Freight,123.79,19.99,2023-04-05,12.9,United Kingdom,24.869999999999997,0.58455,0.26666666666666666,1682,MK44,52.201139,-0.435438
2331,MK44,Midlands,49.31,2297932,710900,2023-04-20 14:05:34.343,Dispatched,On Account,DX Freight,127.87,0.0,2023-04-20,12.85,United Kingdom,24.869999999999997,0.602298,0.26666666666666666,1682,MK44,52.201139,-0.435438
2332,MK12,Midlands,38.86,2283833,710901,2023-04-04 12:00:03.997,Dispatched,On Account,DX Freight,158.22,0.0,2023-04-04,10.97,United Kingdom,4.5,0.27749999999999997,0.125,1667,MK12,52.057767,-0.820093
2333,MK12,Midlands,38.86,2292050,710901,2023-04-14 11:32:59.993,Dispatched,On Account,DX Express,11.8,7.18,2023-04-14,6.77,United Kingdom,1.4,0.004,0.0015432098765432098,1667,MK12,52.057767,-0.820093
2334,MK12,Midlands,38.86,2296374,710901,2023-04-19 12:12:33.877,Dispatched,On Account,DX Express,14.09,7.17,2023-04-19,6.76,United Kingdom,5.6,0.13440000000000002,0.05,1667,MK12,52.057767,-0.820093
2335,ST15,Midlands,42.97,2288027,711263,2023-04-11 10:50:49.050,Dispatched,Payment Gateway,DX Express,64.99,7.18,2023-04-11,6.77,United Kingdom,8.26,0.046116,0.023809523809523808,2527,ST15,52.9,-2.148
2336,ST15,Midlands,42.97,2289003,711263,2023-04-11 17:45:21.203,Dispatched,Payment Gateway,DX Freight,95.59,34.81,2023-04-12,13.23,United Kingdom,25.8,0.22669,0.2,2527,ST15,52.9,-2.148
2337,LE3,Midlands,19.66,2277831,711312,2023-03-28 21:26:08.030,Dispatched,Paypal,DX Freight,142.3,0.0,2023-03-29,18.4,United Kingdom,38.88,0.25836699999999996,0.1923941798941799,1465,LE3,52.601742,-1.247737
2338,B77,Midlands,16.2,2276614,711613,2023-03-28 09:35:16.867,Dispatched,On Account,DX Freight,197.49,0.0,2023-03-28,19.56,United Kingdom,41.86,2.3748571428571426,1.269047619047619,106,B77,52.615575,-1.667368
2339,B77,Midlands,16.2,2286168,711613,2023-04-06 10:06:23.717,Dispatched,On Account,DX Freight,131.0,0.0,2023-04-06,20.64,United Kingdom,44.64,0.267,0.20833333333333331,106,B77,52.615575,-1.667368
2340,B77,Midlands,16.2,2299232,711613,2023-04-21 16:14:03.720,Dispatched,On Account,DX Freight,308.73,0.0,2023-04-21,33.26,United Kingdom,77.06,2.199322142857143,1.2412698412698413,106,B77,52.615575,-1.667368
2341,LE9,Midlands,17.7,2297671,711623,2023-04-20 11:54:21.343,Dispatched,Paypal,DX Freight,104.23,0.0,2023-04-20,12.08,United Kingdom,22.12,0.355175,0.16416666666666666,1476,LE9,52.578862,-1.275923
2342,ST3,Midlands,47.1,2293558,711960,2023-04-17 11:51:05.327,Dispatched,Paypal,DX Express,108.5,0.0,2023-04-17,12.37,United Kingdom,37.48,0.176,0.19718518518518519,2535,ST3,52.981,-2.122
2343,NG7,Midlands,41.88,2281309,711994,2023-03-31 16:36:04.753,Dispatched,On Account,DX Freight,78.54,12.34,2023-04-03,11.02,United Kingdom,3.9,0.01414,0.010087719298245614,1818,NG7,52.952231,-1.18575
2344,ST14,Midlands,37.69,2277929,712001,2023-03-29 08:55:55.697,Dispatched,Payment Gateway,DX Freight,77.76,14.52,2023-03-29,12.96,United Kingdom,24.12,0.21816,0.1,2526,ST14,52.903,-1.868
2345,LE18,Midlands,22.74,2297480,712431,2023-04-20 10:44:44.083,Dispatched,Payment Gateway,DX Express,163.93,0.0,2023-04-20,7.69,United Kingdom,22.5,0.11485,0.08555555555555555,1461,LE18,52.574807,-1.113099
2346,DY5,Midlands,24.53,2275158,712651,2023-03-27 07:20:15.270,Dispatched,Payment Gateway,DX Express,34.0,7.22,2023-03-27,6.81,United Kingdom,5.5,0.01,0.006944444444444444,765,DY5,52.485945,-2.121581
2347,WS9,Midlands,20.91,2298456,712780,2023-04-21 08:52:07.490,Dispatched,Payment Gateway,MFS,429.3,0.0,2023-04-21,34.46,United Kingdom,205.0,0.5549999999999999,0.24019607843137253,2923,WS9,52.603195,-1.913883
2348,MK11,Midlands,38.53,2292956,712857,2023-04-16 18:12:58.710,Dispatched,On Account,DX Express,21.89,7.18,2023-04-17,6.77,United Kingdom,7.34,0.06906,0.05,1666,MK11,52.051048,-0.838194
