,outward_code_x,distance,Courier,DeliveryCost,Weight_per_line,Volume_per_line_m3,Pallet_per_line,OrderDate,DateDespatched,id,outcode,latitude,longitude,cluster_label
2195,NG4,45.28,DX Freight,24.02,54.0,0.225,0.1041666666666667,18/04/2023,2023-04-18,1815,NG4,52.977983,-1.082224,0
2196,NG4,45.28,DX Freight,25.17,56.5,0.091875,0.08333333333333333,19/04/2023,2023-04-19,1815,NG4,52.977983,-1.082224,0
2197,NG4,45.28,DX Express,6.77,14.6,0.112962,0.06898148148148148,12/04/2023,2023-04-12,1815,NG4,52.977983,-1.082224,0
2198,NG4,45.28,DX Express,6.77,5.24,0.02927976190476191,0.02658730158730159,17/04/2023,2023-04-17,1815,NG4,52.977983,-1.082224,0
2199,NG4,45.28,DX Express,7.44,21.6,0.1168,0.1818181818181818,27/03/2023,2023-03-27,1815,NG4,52.977983,-1.082224,0
2200,NG4,45.28,DX Freight,17.47,36.54,0.10628,0.06388888888888888,13/04/2023,2023-04-13,1815,NG4,52.977983,-1.082224,0
2201,NG4,45.28,DX Freight,19.48,41.58,0.29628,0.1821428571428571,05/04/2023,2023-04-05,1815,NG4,52.977983,-1.082224,0
2202,NG4,45.28,MFS,76.73,271.71,3.701364,2.011111111111111,31/03/2023,2023-03-31,1815,NG4,52.977983,-1.082224,0
2203,NG4,45.28,DX Express,6.81,20.0,0.047527,0.055625,27/03/2023,2023-03-27,1815,NG4,52.977983,-1.082224,0
2204,NG4,45.28,DX Express,6.8,7.27,0.043616,0.05423711755233494,29/03/2023,2023-03-29,1815,NG4,52.977983,-1.082224,0
2205,NG4,45.28,DX Express,6.8,3.25,0.00545,0.02314814814814815,01/04/2023,2023-04-03,1815,NG4,52.977983,-1.082224,0
2206,WS12,29.13,DX Freight,37.43,87.22,3.512796,1.594444444444444,03/04/2023,2023-04-03,2912,WS12,52.717575,-1.997868,1
2207,WS12,29.13,MFS,34.46,93.76,0.74183,0.6349206349206349,30/03/2023,2023-03-30,2912,WS12,52.717575,-1.997868,1
2208,WS12,29.13,DX Express,7.41,21.6,0.1168,0.2,06/04/2023,2023-04-06,2912,WS12,52.717575,-1.997868,1
2209,WS12,29.13,MFS,34.46,125.0,0.1734,0.2,14/04/2023,2023-04-14,2912,WS12,52.717575,-1.997868,1
2210,WS12,29.13,DX Freight,19.78,42.96,0.161576,0.09722222222222221,19/04/2023,2023-04-19,2912,WS12,52.717575,-1.997868,1
2211,WS12,29.13,DX Express,6.8,12.0,0.018225,0.02083333333333333,30/03/2023,2023-03-31,2912,WS12,52.717575,-1.997868,1
2212,WS12,29.13,MFS,34.46,90.0,0.10935,0.08571428571428572,31/03/2023,2023-03-31,2912,WS12,52.717575,-1.997868,1
2213,WS12,29.13,DX Freight,26.44,60.0,0.09112500000000001,0.1041666666666667,04/04/2023,2023-04-04,2912,WS12,52.717575,-1.997868,1
2214,WS12,29.13,MFS,34.46,101.18,0.1572285714285714,0.1761904761904762,20/04/2023,2023-04-20,2912,WS12,52.717575,-1.997868,1
2215,WS12,29.13,DX Freight,23.73,52.25,0.1665,0.03333333333333333,05/04/2023,2023-04-06,2912,WS12,52.717575,-1.997868,1
2216,WS12,29.13,DX Express,6.8,17.76,0.1452,0.08888888888888889,03/04/2023,2023-04-03,2912,WS12,52.717575,-1.997868,1
2217,WS12,29.13,MFS,34.46,94.5,1.14924,0.5222222222222221,18/04/2023,2023-04-18,2912,WS12,52.717575,-1.997868,1
2218,WS12,29.13,MFS,34.46,91.74000000000001,0.739066,0.7587124218374218,04/04/2023,2023-04-04,2912,WS12,52.717575,-1.997868,1
2219,WS12,29.13,MFS,67.54,645.65,1.542586,1.171875,20/04/2023,2023-04-20,2912,WS12,52.717575,-1.997868,1
2220,WS12,29.13,DX Freight,18.4,38.2,0.3053485714285715,0.1880952380952381,03/04/2023,2023-04-03,2912,WS12,52.717575,-1.997868,1
2221,WS12,29.13,DX Freight,15.54,31.6,0.3327,0.1785714285714286,18/04/2023,2023-04-21,2912,WS12,52.717575,-1.997868,1
2222,WS12,29.13,MFS,59.28,134.76,0.2058,0.1714285714285714,05/04/2023,2023-04-05,2912,WS12,52.717575,-1.997868,1
2223,WS12,29.13,MFS,36.81,122.95,1.202,0.9821428571428572,13/04/2023,2023-04-13,2912,WS12,52.717575,-1.997868,1
2224,WS12,29.13,DX Express,7.07,20.4,0.04,0.05,18/04/2023,2023-04-18,2912,WS12,52.717575,-1.997868,1
2225,WS12,29.13,DX Express,6.77,12.64,0.13178,0.1428571428571428,14/04/2023,2023-04-14,2912,WS12,52.717575,-1.997868,1
2226,WS12,29.13,DX Freight,18.4,38.76,1.029096,0.5555555555555556,28/03/2023,2023-03-28,2912,WS12,52.717575,-1.997868,1
2227,WS12,29.13,DX Freight,12.18,22.94,0.9868527619047618,0.5293650793650794,27/03/2023,2023-03-28,2912,WS12,52.717575,-1.997868,1
2228,NN4,30.82,DX Freight,27.72,63.0,5.5815,2.5,29/03/2023,2023-03-29,1837,NN4,52.211733,-0.892126,2
2229,NN4,30.82,Split,117.27,1015.16,11.98668,6.75,31/03/2023,2023-03-31,1837,NN4,52.211733,-0.892126,2
2230,NN4,30.82,MFS,39.15,114.68,0.462315,0.4479330572808833,31/03/2023,2023-03-31,1837,NN4,52.211733,-0.892126,2
2231,NN4,30.82,MFS,39.15,132.0,1.1616,0.2,03/04/2023,2023-04-04,1837,NN4,52.211733,-0.892126,2
2232,NN4,30.82,MFS,39.15,150.0,1.92,0.8333333333333334,11/04/2023,2023-04-11,1837,NN4,52.211733,-0.892126,2
2233,NN4,30.82,DX Express,6.79,10.0,0.13866,0.1666666666666667,04/04/2023,2023-04-04,1837,NN4,52.211733,-0.892126,2
2234,NN4,30.82,MFS,39.15,148.99,0.247744,0.3683838383838384,13/04/2023,2023-04-13,1837,NN4,52.211733,-0.892126,2
2235,NN4,30.82,DX Express,6.8,12.54,0.09867,0.125,02/04/2023,2023-04-03,1837,NN4,52.211733,-0.892126,2
2236,NN4,30.82,DX Freight,20.17,43.3,0.5111,0.3333333333333333,15/04/2023,2023-04-17,1837,NN4,52.211733,-0.892126,2
2237,NN4,30.82,DX Freight,10.97,20.0,0.27732,0.3333333333333333,04/04/2023,2023-04-20,1837,NN4,52.211733,-0.892126,2
2238,NN4,30.82,MFS,42.65,162.5,1.2462,0.8062770562770563,27/03/2023,2023-03-27,1837,NN4,52.211733,-0.892126,2
2239,NN4,30.82,DX Freight,10.97,12.35,0.2774717619047619,0.09423250360750361,09/04/2023,2023-04-11,1837,NN4,52.211733,-0.892126,2
2240,NN4,30.82,DX Express,6.79,12.01,0.1172517619047619,0.06249007936507937,10/04/2023,2023-04-11,1837,NN4,52.211733,-0.892126,2
2241,NN4,30.82,DX Express,7.39,21.68,0.19023,0.1875,16/04/2023,2023-04-17,1837,NN4,52.211733,-0.892126,2
2242,NN7,30.33,MFS,184.22,639.9,6.16275,5.0,21/04/2023,2023-04-21,1840,NN7,52.219249,-0.89951,2
2243,NN7,30.33,MFS,76.73,374.96,3.88952,2.0,13/04/2023,2023-04-13,1840,NN7,52.219249,-0.89951,2
2244,NN7,30.33,DX Express,6.8,14.01,0.13866,0.125,03/04/2023,2023-04-03,1840,NN7,52.219249,-0.89951,2
2245,NN7,30.33,DX Freight,11.69,21.16,0.20348,0.1428571428571428,13/04/2023,2023-04-13,1840,NN7,52.219249,-0.89951,2
2246,NN7,30.33,DX Freight,15.61,31.4,0.5126,0.4666666666666667,06/04/2023,2023-04-06,1840,NN7,52.219249,-0.89951,2
2247,NN7,30.33,Split,305.66,1301.69,15.39636928571429,7.426984126984127,18/04/2023,2023-04-18,1840,NN7,52.219249,-0.89951,2
2248,NN7,30.33,DX Express,9.86,29.94,0.0434,0.02857142857142857,19/04/2023,2023-04-19,1840,NN7,52.219249,-0.89951,2
2249,NN7,30.33,DX Express,7.07,20.3,0.1272,0.09722222222222221,21/04/2023,2023-04-21,1840,NN7,52.219249,-0.89951,2
2250,NN7,30.33,DX Express,6.8,17.16,0.0528,0.02777777777777778,31/03/2023,2023-03-31,1840,NN7,52.219249,-0.89951,2
2251,NN7,30.33,DX Express,6.77,14.7,0.04858,0.06746031746031746,16/04/2023,2023-04-17,1840,NN7,52.219249,-0.89951,2
2252,NN7,30.33,MFS,39.15,441.78,1.664014619047619,0.8339065734989648,06/04/2023,2023-04-12,1840,NN7,52.219249,-0.89951,2
2253,NN7,30.33,DX Freight,19.78,42.6,0.072,0.1904761904761905,17/04/2023,2023-04-17,1840,NN7,52.219249,-0.89951,2
2254,NN7,30.33,DX Express,6.81,9.6,0.0702,0.04166666666666666,27/03/2023,2023-03-28,1840,NN7,52.219249,-0.89951,2
2255,NN7,30.33,DX Freight,18.71,40.0,0.5680000000000001,0.25,06/04/2023,2023-04-06,1840,NN7,52.219249,-0.89951,2
2256,NN7,30.33,DX Express,6.76,0.6,0.178125,0.1111111111111111,19/04/2023,2023-04-19,1840,NN7,52.219249,-0.89951,2
2257,MK12,38.86,MFS,39.15,95.60000000000001,0.3188335238095238,0.1948412698412698,29/03/2023,2023-03-29,1667,MK12,52.057767,-0.820093,2
2258,MK12,38.86,DX Express,11.46,34.32,0.1056,0.05555555555555555,05/04/2023,2023-04-06,1667,MK12,52.057767,-0.820093,2
2259,MK12,38.86,DX Freight,15.61,31.68,1.902264,1.011111111111111,06/04/2023,2023-04-06,1667,MK12,52.057767,-0.820093,2
2260,MK12,38.86,DX Express,9.57,28.2,0.073,0.05833333333333333,12/04/2023,2023-04-12,1667,MK12,52.057767,-0.820093,2
2261,MK12,38.86,DX Freight,11.02,4.2,0.25,0.25,31/03/2023,2023-03-31,1667,MK12,52.057767,-0.820093,2
2262,MK12,38.86,DX Express,9.61,28.1,0.1532,0.1481481481481481,31/03/2023,2023-03-31,1667,MK12,52.057767,-0.820093,2
2263,MK12,38.86,DX Freight,10.97,4.5,0.2775,0.125,04/04/2023,2023-04-04,1667,MK12,52.057767,-0.820093,2
2264,MK12,38.86,DX Express,6.77,1.4,0.004,0.00154320987654321,14/04/2023,2023-04-14,1667,MK12,52.057767,-0.820093,2
2265,MK12,38.86,DX Express,6.76,5.6,0.1344,0.05,19/04/2023,2023-04-19,1667,MK12,52.057767,-0.820093,2
2266,MK12,38.86,DX Express,9.88,30.0,0.087852,0.04682539682539683,13/04/2023,2023-04-13,1667,MK12,52.057767,-0.820093,2
2267,MK12,38.86,DX Express,6.79,2.38,0.13195,0.125,05/04/2023,2023-04-06,1667,MK12,52.057767,-0.820093,2
2268,MK12,38.86,DX Freight,11.02,18.65,0.323532,0.394593253968254,31/03/2023,2023-03-31,1667,MK12,52.057767,-0.820093,2
2269,MK12,38.86,DX Express,6.79,4.1,0.011,0.007804232804232804,05/04/2023,2023-04-05,1667,MK12,52.057767,-0.820093,2
2270,TF2,42.74,DX Freight,34.32,80.0,0.14,0.07246376811594203,28/03/2023,2023-03-28,2641,TF2,52.70987,-2.431688,1
2271,TF2,42.74,MFS,39.15,127.31,2.99143,1.1,18/04/2023,2023-04-18,2641,TF2,52.70987,-2.431688,1
2272,TF2,42.74,DX Express,6.77,13.37,0.0995,0.125,11/04/2023,2023-04-12,2641,TF2,52.70987,-2.431688,1
2273,TF2,42.74,DX Express,6.8,13.45,0.07471,0.06022727272727273,30/03/2023,2023-03-30,2641,TF2,52.70987,-2.431688,1
2274,TF2,42.74,DX Express,6.77,6.2,0.1742,0.0862207896857373,12/04/2023,2023-04-13,2641,TF2,52.70987,-2.431688,1
2275,TF2,42.74,DX Express,6.8,0.47,0.00015,0.00025,30/03/2023,2023-03-30,2641,TF2,52.70987,-2.431688,1
2276,TF2,42.74,DX Express,6.8,6.98,0.065025,0.05972222222222222,28/03/2023,2023-03-28,2641,TF2,52.70987,-2.431688,1
2277,CV35,12.34,DX Freight,21.32,46.7,0.3516,0.3125,19/04/2023,2023-04-19,592,CV35,52.212099,-1.578232,1
2278,CV35,12.34,DX Express,6.77,12.78,0.0324,0.025,18/04/2023,2023-04-18,592,CV35,52.212099,-1.578232,1
2279,CV35,12.34,DX Freight,26.33,60.0,0.76512,0.625,18/04/2023,2023-04-18,592,CV35,52.212099,-1.578232,1
2280,CV35,12.34,DX Freight,10.92,16.2,1.8225,3.0,17/04/2023,2023-04-17,592,CV35,52.212099,-1.578232,1
2281,CV35,12.34,DX Freight,10.92,13.2,0.144,0.1,18/04/2023,2023-04-18,592,CV35,52.212099,-1.578232,1
2282,CV35,12.34,DX Express,8.95,27.0,0.18225,0.125,11/04/2023,2023-04-12,592,CV35,52.212099,-1.578232,1
2283,CV35,12.34,DX Freight,19.78,42.51,0.4535397619047619,0.3043650793650793,19/04/2023,2023-04-20,592,CV35,52.212099,-1.578232,1
2284,CV35,12.34,MFS,67.54,1180.8,2.592,2.0,06/04/2023,2023-04-06,592,CV35,52.212099,-1.578232,1
2285,CV35,12.34,DX Freight,13.62,26.1,0.236576,0.1497354497354497,12/04/2023,2023-04-12,592,CV35,52.212099,-1.578232,1
2286,CV35,12.34,DX Freight,23.25,51.1,0.363722,0.3263888888888889,22/04/2023,2023-04-24,592,CV35,52.212099,-1.578232,1
2287,CV35,12.34,DX Freight,13.35,25.98,0.2326747619047619,0.1432539682539682,03/04/2023,2023-04-03,592,CV35,52.212099,-1.578232,1
2288,CV35,12.34,DX Express,6.8,12.44,0.04113000000000001,0.05,01/04/2023,2023-04-03,592,CV35,52.212099,-1.578232,1
2289,CV35,12.34,DX Express,6.79,11.93,0.0345,0.03425925925925926,05/04/2023,2023-04-05,592,CV35,52.212099,-1.578232,1
2290,CV35,12.34,DX Express,6.8,3.85,0.027,0.0119047619047619,30/03/2023,2023-03-31,592,CV35,52.212099,-1.578232,1
2291,CV35,12.34,DX Express,6.77,16.1,0.001,0.0075,12/04/2023,2023-04-12,592,CV35,52.212099,-1.578232,1
2292,CV35,12.34,DX Express,6.77,0.78,5e-05,0.00025,14/04/2023,2023-04-14,592,CV35,52.212099,-1.578232,1
2293,CV35,12.34,DX Express,6.8,19.35,0.1206,0.1363636363636364,28/03/2023,2023-03-29,592,CV35,52.212099,-1.578232,1
2294,CV35,12.34,DX Freight,19.95,42.24,0.696,0.5,29/03/2023,2023-03-29,592,CV35,52.212099,-1.578232,1
2295,CV35,12.34,DX Freight,17.23,35.9,0.3446,0.3333333333333333,03/04/2023,2023-04-04,592,CV35,52.212099,-1.578232,1
2296,CV35,12.34,DX Express,6.79,5.74,0.0098,0.006666666666666667,04/04/2023,2023-04-04,592,CV35,52.212099,-1.578232,1
2297,CV35,12.34,DX Express,6.76,9.06,0.0264,0.02777777777777778,20/04/2023,2023-04-20,592,CV35,52.212099,-1.578232,1
2298,LE12,30.66,MFS,39.15,117.1,0.3441,0.242228835978836,05/04/2023,2023-04-06,1455,LE12,52.782215,-1.218006,0
2299,LE12,30.66,MFS,76.73,238.28,2.32708,2.0,18/04/2023,2023-04-18,1455,LE12,52.782215,-1.218006,0
2300,LE12,30.66,MFS,147.37,488.5,3.8016,3.988095238095238,06/04/2023,2023-04-06,1455,LE12,52.782215,-1.218006,0
2301,LE12,30.66,DX Freight,19.01,41.0,0.3927,0.05555555555555555,17/04/2023,2023-04-17,1455,LE12,52.782215,-1.218006,0
2302,LE12,30.66,DX Freight,12.18,22.2,0.8504,0.7976190476190477,27/03/2023,2023-03-27,1455,LE12,52.782215,-1.218006,0
2303,LE12,30.66,DX Freight,36.26,84.74,0.7900800000000001,0.6507936507936507,03/04/2023,2023-04-03,1455,LE12,52.782215,-1.218006,0
2304,LE12,30.66,DX Freight,37.88,89.36,2.200244,1.805555555555556,21/04/2023,2023-04-21,1455,LE12,52.782215,-1.218006,0
2305,LE12,30.66,DX Express,6.76,18.15,0.03025,0.02272727272727273,20/04/2023,2023-04-20,1455,LE12,52.782215,-1.218006,0
2306,LE12,30.66,DX Express,6.76,8.46,0.021852,0.009523809523809525,22/04/2023,2023-04-24,1455,LE12,52.782215,-1.218006,0
2307,LE12,30.66,MFS,39.15,92.16,0.292464,0.1666666666666667,31/03/2023,2023-03-31,1455,LE12,52.782215,-1.218006,0
2308,LE12,30.66,DX Express,6.77,15.36,0.048744,0.02777777777777778,17/04/2023,2023-04-17,1455,LE12,52.782215,-1.218006,0
2309,LE12,30.66,DX Freight,39.04,92.16,0.292464,0.1666666666666667,18/04/2023,2023-04-18,1455,LE12,52.782215,-1.218006,0
2310,LE12,30.66,DX Freight,30.83,70.29,0.229572,0.2404100529100529,27/03/2023,2023-03-27,1455,LE12,52.782215,-1.218006,0
2311,LE12,30.66,Split,87.65,175.42,2.626776666666667,1.705032467532468,16/04/2023,2023-04-17,1455,LE12,52.782215,-1.218006,0
2312,LE12,30.66,DX Freight,31.33,72.5,0.134375,0.119212962962963,19/04/2023,2023-04-19,1455,LE12,52.782215,-1.218006,0
2313,LE12,30.66,DX Freight,25.56,58.0,0.30566,0.4663840788840788,20/04/2023,2023-04-20,1455,LE12,52.782215,-1.218006,0
2314,LE12,30.66,DX Express,6.77,17.32,0.1213047619047619,0.07424772939478821,15/04/2023,2023-04-17,1455,LE12,52.782215,-1.218006,0
2315,LE12,30.66,DX Freight,11.31,20.23,0.36387,0.1266233766233766,18/04/2023,2023-04-18,1455,LE12,52.782215,-1.218006,0
2316,LE12,30.66,MFS,39.15,133.62,0.2934857142857143,0.2285714285714286,21/04/2023,2023-04-21,1455,LE12,52.782215,-1.218006,0
2317,LE12,30.66,DX Freight,33.26,77.74,1.14312,0.7222222222222222,21/04/2023,2023-04-21,1455,LE12,52.782215,-1.218006,0
2318,LE12,30.66,DX Express,6.8,0.9,0.005292,0.003333333333333334,28/03/2023,2023-03-28,1455,LE12,52.782215,-1.218006,0
2319,LE12,30.66,DX Express,6.76,7.0,0.02,0.007716049382716049,18/04/2023,2023-04-18,1455,LE12,52.782215,-1.218006,0
2320,LE12,30.66,DX Express,6.79,14.52,0.11472,0.07142857142857142,05/04/2023,2023-04-06,1455,LE12,52.782215,-1.218006,0
2321,LE12,30.66,DX Express,7.7,22.2,0.1815,0.1111111111111111,14/04/2023,2023-04-14,1455,LE12,52.782215,-1.218006,0
2322,LE12,30.66,DX Express,6.8,13.36,0.08881700000000001,0.07712542087542087,30/03/2023,2023-03-30,1455,LE12,52.782215,-1.218006,0
2323,LE12,30.66,DX Express,6.8,9.36,0.0264,0.01785714285714286,31/03/2023,2023-03-31,1455,LE12,52.782215,-1.218006,0
2324,LE12,30.66,DX Express,6.8,7.2,0.05599999999999999,0.0625,02/04/2023,2023-04-03,1455,LE12,52.782215,-1.218006,0
2325,LE12,30.66,DX Express,6.77,4.14,0.02140476190476191,0.01825396825396826,11/04/2023,2023-04-11,1455,LE12,52.782215,-1.218006,0
2326,LE12,30.66,DX Express,6.77,5.14,0.037357,0.02256944444444444,15/04/2023,2023-04-17,1455,LE12,52.782215,-1.218006,0
2327,LE12,30.66,DX Express,6.76,7.73,0.08316000000000001,0.0625,18/04/2023,2023-04-19,1455,LE12,52.782215,-1.218006,0
2328,LE12,30.66,DX Freight,14.77,29.79,0.2937647619047619,0.2,19/04/2023,2023-04-19,1455,LE12,52.782215,-1.218006,0
2329,NG2,41.48,DX Freight,31.6,72.6,0.132,0.08333333333333333,27/03/2023,2023-03-27,1803,NG2,52.931731,-1.132677,0
2330,NG2,41.48,MFS,39.15,64.1,1.86585,0.9596109908609909,28/03/2023,2023-03-28,1803,NG2,52.931731,-1.132677,0
2331,NG2,41.48,DX Express,6.76,12.2,0.080462,0.04497354497354497,21/04/2023,2023-04-21,1803,NG2,52.931731,-1.132677,0
2332,NG2,41.48,DX Express,8.0,29.4,0.046,0.06666666666666667,21/04/2023,2023-04-21,1803,NG2,52.931731,-1.132677,0
2333,NG2,41.48,DX Express,6.79,18.78,0.1393847619047619,0.1087301587301587,04/04/2023,2023-04-04,1803,NG2,52.931731,-1.132677,0
2334,NG2,41.48,DX Express,8.05,23.46,0.081396,0.03935185185185185,31/03/2023,2023-03-31,1803,NG2,52.931731,-1.132677,0
2335,NG2,41.48,DX Express,6.76,9.58,0.016,0.015625,21/04/2023,2023-04-21,1803,NG2,52.931731,-1.132677,0
2336,NG2,41.48,MFS,39.15,195.16,1.61308,0.9761904761904762,30/03/2023,2023-03-30,1803,NG2,52.931731,-1.132677,0
2337,NG2,41.48,MFS,42.65,111.48,1.11244,0.6666666666666666,13/04/2023,2023-04-13,1803,NG2,52.931731,-1.132677,0
2338,NG2,41.48,DX Freight,25.28,56.0,0.12,0.0744047619047619,06/04/2023,2023-04-06,1803,NG2,52.931731,-1.132677,0
2339,NG2,41.48,DX Express,6.76,9.6,0.024,0.04166666666666666,18/04/2023,2023-04-18,1803,NG2,52.931731,-1.132677,0
2340,NG2,41.48,MFS,39.15,162.2,1.4974,0.9821428571428572,18/04/2023,2023-04-18,1803,NG2,52.931731,-1.132677,0
2341,NG2,41.48,MFS,76.73,171.24,2.713428571428572,1.103690476190476,04/04/2023,2023-04-04,1803,NG2,52.931731,-1.132677,0
2342,NG2,41.48,MFS,39.15,163.2,1.719,0.9090909090909091,11/04/2023,2023-04-11,1803,NG2,52.931731,-1.132677,0
2343,NG2,41.48,DX Freight,23.73,52.13,0.38155,0.3956668331668332,05/04/2023,2023-04-05,1803,NG2,52.931731,-1.132677,0
2344,NG2,41.48,DX Freight,24.61,54.5,0.52275,0.5555555555555556,28/03/2023,2023-03-28,1803,NG2,52.931731,-1.132677,0
2345,NG2,41.48,DX Express,6.8,16.4,0.07095,0.1,31/03/2023,2023-03-31,1803,NG2,52.931731,-1.132677,0
2346,NG2,41.48,DX Express,6.76,5.55,0.0429,0.04545454545454546,19/04/2023,2023-04-20,1803,NG2,52.931731,-1.132677,0
2347,CV10,9.59,MFS,34.46,300.48,0.8073600000000001,1.0,27/03/2023,2023-03-27,579,CV10,52.526926,-1.519597,0
2348,CV10,9.59,MFS,1297.27,7305.4,65.1875,40.0,29/03/2023,2023-03-31,579,CV10,52.526926,-1.519597,0
2349,CV10,9.59,DX Freight,32.63,75.12,0.20184,0.25,06/04/2023,2023-04-06,579,CV10,52.526926,-1.519597,0
2350,CV10,9.59,MFS,162.16,1000.35,8.872874999999999,5.0,19/04/2023,2023-04-20,579,CV10,52.526926,-1.519597,0
2351,CV10,9.59,DX Freight,11.02,15.78,0.347898,0.5277777777777778,30/03/2023,2023-03-31,579,CV10,52.526926,-1.519597,0
2352,CV10,9.59,DX Express,6.79,4.92,0.02925,0.025,06/04/2023,2023-04-06,579,CV10,52.526926,-1.519597,0
2353,CV10,9.59,DX Freight,19.95,42.24,0.696,0.5,27/03/2023,2023-03-27,579,CV10,52.526926,-1.519597,0
2354,CV10,9.59,DX Freight,30.95,71.68,1.576,0.8333333333333333,17/04/2023,2023-04-17,579,CV10,52.526926,-1.519597,0
2355,CV10,9.59,DX Express,6.8,3.67,0.03693,0.02303921568627451,31/03/2023,2023-03-31,579,CV10,52.526926,-1.519597,0
2356,CV10,9.59,DX Express,7.11,20.44,0.1686,0.1222222222222222,30/03/2023,2023-03-31,579,CV10,52.526926,-1.519597,0
2357,CV10,9.59,DX Freight,17.08,36.0,0.216,0.1578947368421053,21/04/2023,2023-04-21,579,CV10,52.526926,-1.519597,0
2358,CV10,9.59,DX Freight,10.92,7.65,0.272875,0.1232323232323232,22/04/2023,2023-04-24,579,CV10,52.526926,-1.519597,0
2359,B8,13.8,DX Express,6.76,3.0,0.005312,0.00390625,19/04/2023,2023-04-19,109,B8,52.490913,-1.843869,1
2360,B8,13.8,DX Freight,27.1,61.08,0.1461227142857143,0.113640873015873,19/04/2023,2023-04-19,109,B8,52.490913,-1.843869,1
2361,B8,13.8,DX Express,12.05,36.25,0.0475,0.04629629629629629,12/04/2023,2023-04-13,109,B8,52.490913,-1.843869,1
2362,B8,13.8,MFS,34.46,143.85,0.15375,0.2469512195121951,17/04/2023,2023-04-17,109,B8,52.490913,-1.843869,1
2363,B8,13.8,DX Freight,19.17,40.58,0.15234,0.08095238095238094,28/03/2023,2023-03-29,109,B8,52.490913,-1.843869,1
2364,B8,13.8,MFS,34.46,140.4,1.28448,1.0,04/04/2023,2023-04-04,109,B8,52.490913,-1.843869,1
2365,B8,13.8,DX Express,7.7,22.96,0.0804,0.0537037037037037,12/04/2023,2023-04-12,109,B8,52.490913,-1.843869,1
2366,B8,13.8,DX Express,11.72,36.0,0.03,0.02,18/04/2023,2023-04-18,109,B8,52.490913,-1.843869,1
2367,B8,13.8,DX Freight,12.18,23.0,1.175875,0.3720238095238095,03/04/2023,2023-04-03,109,B8,52.490913,-1.843869,1
2368,B8,13.8,DX Freight,10.92,12.8,1.6992,0.5,17/04/2023,2023-04-17,109,B8,52.490913,-1.843869,1
2369,B8,13.8,DX Express,6.79,4.38,0.027375,0.025,08/04/2023,2023-04-11,109,B8,52.490913,-1.843869,1
2370,WS4,22.41,MFS,34.46,92.4,2.16,1.0,21/04/2023,2023-04-21,2918,WS4,52.606083,-1.958457,1
2371,WS4,22.41,DX Freight,18.32,39.0,0.2057,0.2,05/04/2023,2023-04-05,2918,WS4,52.606083,-1.958457,1
2372,WS4,22.41,DX Express,6.77,7.2,0.03,0.04545454545454546,16/04/2023,2023-04-17,2918,WS4,52.606083,-1.958457,1
2373,WS4,22.41,DX Express,6.76,9.45,0.0444,0.05666666666666667,21/04/2023,2023-04-24,2918,WS4,52.606083,-1.958457,1
2374,DY2,23.19,MFS,72.14,293.94,2.9234,2.028571428571428,29/03/2023,2023-03-29,762,DY2,52.492336,-2.085178,1
2375,DY2,23.19,MFS,34.46,244.6,0.8296771428571429,0.6398809523809524,31/03/2023,2023-03-31,762,DY2,52.492336,-2.085178,1
2376,DY2,23.19,MFS,34.46,172.2,1.080472,1.073468676916953,27/03/2023,2023-03-27,762,DY2,52.492336,-2.085178,1
2377,DY2,23.19,MFS,34.46,152.45,0.6211,0.5908189033189033,13/04/2023,2023-04-13,762,DY2,52.492336,-2.085178,1
2378,DY2,23.19,MFS,34.46,139.02,0.37304,0.4603174603174603,11/04/2023,2023-04-11,762,DY2,52.492336,-2.085178,1
2379,DY2,23.19,MFS,34.46,92.0,0.148,0.1136412575366064,06/04/2023,2023-04-06,762,DY2,52.492336,-2.085178,1
2380,DY2,23.19,MFS,34.46,230.48,2.621002714285714,1.091021825396825,12/04/2023,2023-04-12,762,DY2,52.492336,-2.085178,1
2381,DY2,23.19,DX Express,9.32,27.18,0.0792,0.08333333333333333,27/03/2023,2023-03-27,762,DY2,52.492336,-2.085178,1
2382,DY2,23.19,DX Express,7.43,21.2,0.0336,0.04210526315789474,30/03/2023,2023-03-30,762,DY2,52.492336,-2.085178,1
2383,DY2,23.19,DX Freight,26.33,59.58,0.126828,0.1119047619047619,14/04/2023,2023-04-14,762,DY2,52.492336,-2.085178,1
2384,DY2,23.19,DX Express,6.79,10.15,0.074042,0.04772727272727273,05/04/2023,2023-04-06,762,DY2,52.492336,-2.085178,1
2385,TF3,41.83,DX Freight,11.02,13.2,0.144,0.1,28/03/2023,2023-03-28,2642,TF3,52.667581,-2.445387,1
2386,TF3,41.83,DX Freight,31.85,73.92,1.728,1.0,06/04/2023,2023-04-06,2642,TF3,52.667581,-2.445387,1
2387,TF3,41.83,MFS,39.15,105.66,0.7492620000000001,0.6222222222222222,18/04/2023,2023-04-18,2642,TF3,52.667581,-2.445387,1
2388,TF3,41.83,MFS,39.15,736.0,0.076038,1.0,14/04/2023,2023-04-14,2642,TF3,52.667581,-2.445387,1
2389,TF3,41.83,DX Freight,19.56,41.06,0.1438271428571428,0.08630952380952381,27/03/2023,2023-03-27,2642,TF3,52.667581,-2.445387,1
2390,TF3,41.83,DX Freight,22.09,48.76000000000001,0.10155,0.07777777777777778,18/04/2023,2023-04-18,2642,TF3,52.667581,-2.445387,1
